id,kitab,hasil_perawi,matan_inggris,terjemah,matan_indo
1696,musnad_syafii,"['Sufyan', 'Ibn Abu Hushain', 'Abu Ali Al Azdi']"," I once heard Ibn Umar say to a person who was shaving his head, ""O son, shave it clean!"" If he cuts his hair, he takes it first from the right side before the left.","Sufyan mengabarkan kepada kami dari Ibnu Abu Hushain, dari Abu Ali Al Azdi, ia mengatakan: Aku pernah mendengar Ibnu Umar berkata kepada orang yang mencukur rambutnya, ""Hai nak, cukurlah sampai bersih!"" Jika ia memotong rambutnya, maka yang mula-mula diambilnya ialah dari sebelah kanan sebelum sebelah kirinya. ","Aku pernah mendengar Ibnu Umar berkata kepada seseorang yang sedang mencukur rambutnya, “Wahai Nak, cukurlah sampai bersih!” Jika dia memotong rambutnya, dia mengambilnya terlebih dahulu dari sisi kanan sebelum kiri."
1697,musnad_syafii,"['Sufyan', 'Amr bin Dinar']"," A hijama once told him that he had cut Ibn Abbas's hair, so Ibnu Abbas said (to him), ""Start from the right.""","Sufyan mengabarkan kepada kami dari Amr bin Dinar, ia mengatakan: Seorang tukang hijamah pernah mengabarkan kepadanya bahwa ia pernah memotong rambut Ibnu Abbas, maka Ibnu Abbas berkata (kepadanya), ""Mulailah dari sebelah kanan."" ","Suatu ketika seorang hijamah memberitahunya bahwa dia telah memotong rambut Ibnu Abbas, maka Ibnu Abbas berkata (kepadanya), “Mulailah dari kanan.”"
1698,musnad_syafii,"['Sufyan bin Uyainah', 'Ibn Abu Nujaih', 'Mujahid', 'Ali bin Abu Talib']"," ""In every month there is an Umrah.""","Sufyan bin Uyainah mengabarkan kepada kami dari Ibnu Abu Nujaih, dari Mujahid bahwa Ali bin Abu Thalib  pemah mengatakan, ""Pada tiap bulan terdapat umrah."" ",“Setiap bulan ada umrah.”
1699,musnad_syafii,"['Sufyan', 'Sadaqah bin Yasar', 'Al Qasim bin Muhammad']"," Aisyah performs Umrah as many times a year, or the narrator said it many times. The narrator continued his story: I said, ""Is there anyone who denounces what he did?"" So Al Qasim said, ""He is Ummul Mukminin."" So I felt embarrassed.","Sufyan mengabarkan kepada kami dari Shadaqah bin Yasar, dari Al Qasim bin Muhammad: Bahwa Aisyah melakukan umrah dalam setahun sebanyak  kali, atau perawi mengatakannya berkali-kali. Perawi melanjutkan kisahnya: Aku katakan, ""Apakah ada seseorang yang mencela perbuatannya itu?"" Maka berkatalah Al Qasim, ""Dia adalah Ummul Mukminin."" Maka aku merasa malu. ","Aisyah menunaikan umrah sebanyak beberapa kali dalam setahun, atau narator mengucapkannya berkali-kali. Narator melanjutkan ceritanya: Saya berkata, ""Apakah ada orang yang mencela perbuatannya?"" Maka Al Qasim berkata, “Dialah Ummul Mukminin.” Jadi saya merasa malu."
1700,musnad_syafii,"['Anas bin Iyadh', 'Musa bin Uqbah', 'Nafi', 'Ibn Umar']"," he performed Umrah as many times a year, or the narrator said it many times.","Anas bin Iyadh mengabarkan kepada kami dari Musa bin Uqbah, dari Nafi', dari Ibnu Umar: Bahwa ia melakukan umrah dalam setahun sebanyak  kali, atau perawi mengatakannya berkali-kali.","dia menunaikan umroh berkali-kali dalam setahun, atau narator mengatakannya berkali-kali."
1701,musnad_syafii,"['Sufyan', 'Amr bin Dinar']"," Ibn Aus Ats-Tsaqafi told me that he once heard Abdurrahman bin Abu Bakr tell the following hadith, ""The Messenger of Allah had ordered me to accompany Aisyah on the Umrah, so I accompanied her on the Umrah from Tan' im."" Ibn Aus and others in this hadith say that (it happened) on the night (the night the pilgrims left Makah on the days of Tasyriq).","Sufyan mengabarkan kepada kami, ia pernah mendengar Amr bin Dinar mengatakan: Ibnu Aus Ats-Tsaqafi menceritakan kepadaku bahwa ia pernah mendengar Abdurrahman bin Abu Bakar menceritakan hadis berikut, ""Rasulullah  telah memerintahkan diriku agar menemani Aisyah melakukan umrah, maka aku menemaninya umrah dari Tan'im."" Ibnu Aus dan lain-lainnya dalam hadis ini mengatakan bahwa (hal itu terjadi) di malam (malam keluarnya jamaah haji dari Makah hari-hari tasyriq). ","Ibnu Aus Ats-Tsaqafi menceritakan kepadaku bahwa ia pernah mendengar Abdurrahman bin Abu Bakar meriwayatkan hadits berikut, “Rasulullah telah memerintahkan aku untuk menemani Aisyah umrah, maka aku menemaninya umrah dari Tan’ im.” Ibnu Aus dan lain-lain dalam hadits ini mengatakan bahwa (kejadiannya) pada malam hari (malam jamaah haji meninggalkan Makah pada hari-hari Tasyriq)."
1702,musnad_syafii,"['bin Khalid', 'Ibn Juraij', ""Muhammad bin Abbad bin Ja'far""]"," I saw Ibn Abbas approaching the pillars of the Black Stone without any perfume on, then he kissed it, then pressed his forehead to it, then he kissed it again and pressed his forehead against her, then he kissed her again and pressed his forehead against her.","Muslim bin Khalid mengabarkan kepada kami dari Ibnu Juraij, dari Muhammad bin Abbad bin Ja'far, ia mengatakan: Aku melihat Ibnu Abbas mendatangi rukun Hajar Aswad dalam keadaan tidak memakai wewangian, lalu ia menciumnya, kemudian menempelkan kening padanya, lalu ia menciumnya lagi dan menempelkan kening padanya, kemudian ia menciumnya lagi dan menempelkan kening padanya. ","Aku melihat Ibnu Abbas mendekati tiang Hajar Aswad tanpa memakai wewangian, lalu dia menciumnya, lalu menempelkan keningnya ke tiang itu, lalu dia menciumnya lagi dan menempelkan keningnya ke tubuhnya, lalu dia menciumnya lagi dan menempelkan keningnya ke atasnya. dia."
1703,musnad_syafii,"['Malik', 'Nafi', 'Ibn Umar']"," Rasulullah entered with Bilal and Uthman bin Talha - I suspect he said Usamah bin Zaid -. When the Messenger of Allah came out, I asked Bilal what he was doing, so he answered, ""The Messenger of Allah took a position by placing a pole on his right, a pole on his left, and a pole behind him, then he prayed. "" Bilal continued his story, ""At that time Baitullah was supported on a pole.""","Malik mengabarkan kepada kami dari Nafi', dari Ibnu Umar , ia mengatakan: Rasulullah masuk bersama Bilal dan Utsman bin Thalhah -aku menduganya mengatakan Usamah bin Zaid- . Ketika Rasulullah  keluar, aku bertanya kepada Bilal tentang apa yang dilakukan oleh beliau, maka ia menjawab, ""Rasulullah  mengambil posisi dengan menjadikan sebuah tiang berada di sebelah kanannya,  buah tiang berada di sebelah kirinya, dan  buah tiang berada di belakangnya, kemudian beliau shalat."" Bilal melanjutkan kisahnya, ""Pada saat itu Baitullah bertopang pada  buah tiang."" ","Rasulullah masuk bersama Bilal dan Utsman bin Talha - Aku curiga dia berkata Usamah bin Zaid -. Ketika Rasulullah keluar, aku bertanya kepada Bilal apa yang dilakukannya, maka dia menjawab, “Rasulullah mengambil posisi dengan meletakkan sebuah tiang di sebelah kanannya, sebuah tiang di sebelah kirinya, dan sebuah tiang di belakangnya, lalu dia berdoa."" Bilal melanjutkan ceritanya, ""Saat itu Baitullah ditopang di sebuah tiang."""
1704,musnad_syafii,"['Ibn Uyainah', 'Sulaiman Al Ahwal', 'Sulaiman bin Abu Muslim', ""Ibnu Abu Nujaih's"", 'Thawus', 'Ibn Abbas', 'Hajj']"," ""Never should anyone from the Hajj pilgrims return home before the end of their time in Baitullah.""","Ibnu Uyainah mengabarkan kepada kami dari Sulaiman Al Ahwal, yaitu Sulaiman bin Abu Muslim, paman Ibnu Abu Nujaih dia seorang yang berpredikat tsiqah (terpercaya)— dari Thawus, dan Ibnu Abbas, ia menceritakan hadis berikut: Dahulu orang-orang (setelah selesai haji) pulang ke semua penjuru (yakni ke negerinya masing-masing). Maka Rasulullah  bersabda, ""Jangan sekali-kali seseorang dari jamaah haji pulang sebelum akhir masanya adalah di Baitullah.'",“Jangan sekali-kali seorang pun dari jamaah haji pulang ke rumah sebelum habis waktunya di Baitullah.”
1705,musnad_syafii,['Sufyan'], Amr bin Dinar told me that someone had seen Ibn Abbas coming to Arafat at dawn.,"Sufyan mengabarkan kepada kami dari Amr bin Dinar, telah mengabarkan kepadaku orang yang pernah melihat Ibnu Abbas datang ke Arafah di waktu sahur. ",Amr bin Dinar menceritakan kepadaku bahwa ada seseorang yang melihat Ibnu Abbas datang ke Arafah saat fajar.
1706,musnad_syafii,"['Sufyan', 'Muhammad bin Munkadir', ""Sa'id bin Abdurrahhman bin Yarbu'"", 'Juwaibir bin Huwairits', 'Abu Bakr', 'Quzah']"," ""O people, make istighfar, you !"" Then he took off, and it was as if I had seen his thigh because he was hitting the camel of his vehicle with his stick.","Sufyan mengabarkan kepada kami dari Muhammad bin Munkadir, dari Sa'id bin Abdurrahhman bin Yarbu', dari Juwaibir bin Huwairits, ia mengatakan: Aku pernah melihat Abu Bakar wuquf di Quzah, sedangkan ia berkata, ""Hai manusia, ber-istighfar-lah kalian!"" Kemudian ia berangkat, dan seakan-akan aku sempat melihat pahanya karena ia memukul unta kendaraannya dengan tongkatnya. ","“Wahai manusia, istighfarlah kamu!” Kemudian dia berangkat, dan seolah-olah aku melihat pahanya karena dia sedang memukul unta kendaraannya dengan tongkatnya."
1707,musnad_syafii,"['bin Khalid', 'Ibn Juraij', 'Muhammad bin Qais bin Makhramah']"," ""Indeed, the people of Jahiliyah used to depart from Arafah before sunset, and (they departed) from Muzdalifah after sunrise, that is, when the sun was as if the men's turbans were on their heads. And indeed we will not depart from Arafah before sunset, and we departed from Musdalifah before sunrise. Our guidance is different from the guidance of idol worshipers and polytheists.""","Muslim bin Khalid mengabarkan kepada kami dari Ibnu Juraij, dari Muhammad bin Qais bin Makhramah, ia mengatakan: Rasulullah  berkhutbah. Beliau bersabda, ""Sesungguhnya orang-orang Jahiliyah dahulu berangkat dari Arafah sebelum matahari terbenam, dan (mereka berangkat) dari Muzdalifah sesudah matahari terbit, yaitu di saat matahari seakan-akan seperti serban kaum lelaki di atas kepala mereka. Dan sesungguhnya kami tidak akan berangkat dari Arafah sebelum matahari tenggelam, dan kami berangkut dari Musdalifah sebelum matahari terbit. Tuntunan kita berbeda dengan tuntunan para penyembah berhala dan orang-orang musyrik.""","“Sesungguhnya kaum Jahiliyah biasa berangkat dari Arafah sebelum matahari terbenam, dan (mereka berangkat) dari Muzdalifah setelah matahari terbit, yaitu pada saat matahari seolah-olah ada sorban di kepala laki-laki. Dan sesungguhnya kami tidak akan berangkat dari Arafah sebelum matahari terbenam, dan kami berangkat dari Musdalifah sebelum matahari terbit. Petunjuk kami berbeda dengan petunjuk penyembah berhala dan musyrik.”"
1708,musnad_syafii,"['Sufyan', 'Ibn Thawus']"," ""Rise, O Tsabir, so that we can depart."" So, Allah ends this one and prioritizes that one.","Sufyan mengabarkan kepada kami dari Ibnu Thawus, dari ayahnya, ia mengatakan: Dahulu orang-orang Jahiliyah berangkat dari Arafah sebelum matahari tenggelam dan dari Muzdalifah sesudah matahari terbit, mereka selalu berkata, ""Terbitlah, hai Tsabir, agar kami dapat berangkat."" Maka, Allah mengakhirkan yang ini dan mendahulukan yang itu. ","“Bangkitlah wahai Tsabir, agar kami dapat berangkat.” Maka, Allah akhiri yang ini dan utamakan yang itu."
1709,musnad_syafii,"['Sufyan', 'Ubaidillah bin Abu Yazid']"," I once heard Ibn Abbas say. ""I am one of those who came before the Messenger of Allah from among the weak of his family, from Muzdalifah to Mina.""","Sufyan mengabarkan kepada kami bahwa ia pernah mendengar Ubaidillah bin Abu Yazid mengatakan; Aku pernah mendengar Ibnu Abbas  berkata. ""Aku termasuk orang-orang yang datang mendahului Rasulullah  dari kalangan orang-orang lemah keluarganya, dari Muzdalifah ke Mina."" ","Saya pernah mendengar Ibnu Abbas berkata. “Saya termasuk orang yang datang ke hadapan Rasulullah dari kalangan keluarga lemah, dari Muzdalifah sampai Mina.”"
1710,musnad_syafii,"['Daud bin Abdurrahman Al Aththar', 'Abdul Aziz Muhammad Ad-Darawardi', 'Hisham bin Urwah']"," Rasulullah returned to Umm Salamah on the Day of Sacrifice, then he ordered her to immediately leave Jam'un (Muzdalifah) until coming to Makkah, then Fajr prayer in Makkah. That day was Umm Salamah's turn, so she liked it when Umm Salamah did it.","Asy-Syafi'i mengabarkan kepada kami dari Daud bin Abdurrahman Al Aththar dan Abdul Aziz Muhammad Ad-Darawardi, dari Hisyam bin Urwah, dari ayahnya, ia mengatakan: Rasulullah kembali kepada Ummu Salamah pada Hari Raya Kurban, lalu beliau memerintahkannya agar segera berangkat dari Jam'un (Muzdalifah) hingga datang ke Makkah, kemudian shalat Subuh di Makkah. Hari itu merupakan hari giliran Ummu Salamah, maka, beliau suka bila Ummu Salamah menunaikannya. ","Rasulullah kembali menemui Ummu Salamah pada hari Qurban, lalu beliau berpesan agar segera meninggalkan Jam’un (Muzdalifah) sampai tiba di Makkah, kemudian salat Subuh di Makkah. Hari itu giliran Ummu Salamah, maka dia senang jika Ummu Salamah melakukannya."
1711,musnad_syafii,"['Mashriq', 'Hisyam bin Urwah', 'Zainab', 'Umm Salamah']", a similar hadith.,"Orang Masyriq yang aku percayai mengabarkan kepada kami dan Hisyam bin Urwah, dari ayahnya, dari Zainab binti Ummu Salamah, dari Nabi  tentang hadis yang semisal. ",hadis serupa.
1712,musnad_syafii,"['Ibn Abu Yahya', 'Abdul Aziz bin Abdul Hasan bin Muslim bin Bayak']"," Once Friday coincided with Tarwiyah day during the time of Rasulullah SAW, then Rasulullah remained silent in the courtyard of the Kaaba, then he ordered many people to go to Mina , then he went and performed the Zhuhur prayer in Mina.","Ibnu Abu Yahya mengabarkan kepada kami dari Abdul Aziz bin Abdul Hasan bin Muslim bin Bayak, ia mengatakan: Pernah hari Jumat bertepatan hari Tarwiyah pada masa Rasulullah SAW, lalu Rasulullah  berdiam diri di halaman Ka'bah, lalu beliau memerintahkan banyak orang untuk pergi ke Mina, lalu beliau pun pergi dan melaksanakan shalat Zhuhur di Mina.","Suatu ketika hari Jum'at bertepatan dengan hari Tarwiyah pada masa Rasulullah SAW, kemudian Rasulullah berdiam diri di halaman Ka'bah, kemudian beliau memerintahkan banyak orang untuk pergi ke Mina, kemudian beliau pergi dan menunaikan shalat Zhuhur di Mina."
1713,musnad_syafii,['Arafat'],"Ibn Abu Yahya reported to us from Ja'far bin Muhammad, from his father, from Jabir bin Abdullah, from the Prophet, namely the same hadita.","Asy-Syafi'i  berkata, ""Apa yang telah kukatakan di Arafah, yaitu sekali adzan dan  kali iqamah adalah satu perkara.""

Ibnu Abu Yahya mengabarkan kepada kami dari Ja'far bin Muhammad, dari ayahnya, dari Jabir bin Abdullah, dari Nabi , yakni hadita yang sama. ","Ibnu Abu Yahya meriwayatkan kepada kita dari Ja'far bin Muhammad, dari bapaknya, dari Jabir bin Abdullah, dari Rasulullah yaitu hadita yang sama."
1714,musnad_syafii,"['Sufyan', 'Ibn Thawus']"," Rasulullah set out from Muzdalifah, and his camel never raised its front legs low, that is, it walked quickly until he threw the juror,""","Sufyan mengabarkan kepada kami dari Ibnu Thawus, dari ayahnya, ia mengatakan: Rasulullah  berangkat dari Muzdalifah, dan untanya tidak pernah mengangkat kaki depannya dengan rendah, yakni berjalan cepat hingga beliau melempar jumrah,"" ","Rasulullah berangkat dari Muzdalifah, dan untanya tidak pernah mengangkat kaki depannya rendah-rendah, yakni berjalan cepat hingga melemparkan jurinya,”"
1715,musnad_syafii,"[""Sa'id bin Salim Al Qaddah""]"," Qudamah bin Abdullah bin Ammar Al Kilabi once reported to me, he said: I once saw the Prophet throwing a stoner on the Feast of Sacrifice while riding his shahba's camel without hitting , without pushing away and without saying, ""Stay away, stay away.""","Sa'id bin Salim Al Qaddah mengabarkan kepada kami dari Aiman bin Nabil, ia mengatakan: Qudamah bin Abdullah bin Ammar Al Kilabi pernah mengabarkan kepadaku, ia mengatakan: Aku pernah melihat Nabi  melempar jumrah di Hari Raya Kurban seraya mengendarai unta shahba-nya tanpa memukul, tanpa mengusir dan tanpa mengatakan, ""Menjauhlah, menjauhlah."" ","Qudamah bin Abdullah bin Ammar Al Kilabi pernah meriwayatkan kepadaku, beliau berkata: Aku pernah melihat Nabi melempar stoner pada hari raya Kurban sambil menunggangi unta shahbanya tanpa memukul, tanpa mendorong dan tanpa berkata, “Menjauhlah, menjauhlah. """
1716,musnad_syafii,"[""Sa'id bin Salim Al Qaddah"", ""Abu Hasan Al A'raj"", 'Ibn Abbas']", the Prophet SAW put a mark (of his sacrificial animal) on his right side.,"Sa'id bin Salim Al Qaddah mengabarkan kepada kami dari Sa'id, dari Qatadah, dari Abu Hasan Al A'raj, dari Ibnu Abbas: Bahwa Nabi SAW memberikan tanda (hewan kurbannya) pada lambung kanannya. ",Nabi SAW memberi tanda (hewan kurbannya) pada sisi kanannya.
1717,musnad_syafii,"['Ibn Juraij', 'Nafi', 'Ibn Umar']"," he does not care where he makes the mark on his sacrificial animal, whether on the left side or the right side. Up to here Ar-Rabi' said: Imam Asy-Shafi 'i told us.","Muslim mengabarkan kepada kami dari Ibnu Juraij, dan Nafi', dari Ibnu Umar: Bahwa ia tidak mempedulikan di bagian mana ia membuat tanda pada hewan kurbannya, apakah pada lambung kiri atau lambung kanannya Sampai di sini Ar-Rabi' mengatakan: Imam Asy-Syafi'i  menceritakan kepada kami. ","Ia tidak peduli di mana ia membuat tanda pada hewan kurbannya, apakah di sebelah kiri atau di sebelah kanan. Sampai disini Ar-Rabi' berkata: Imam Asy-Syafi'i menceritakan kepada kami."
1718,musnad_syafii,"['bin Khalid', ""Sa'id bin Salim"", 'Ibn Juraij', 'Abdullah bin Abbas', 'Al Fadhl bin Abbas']"," the Prophet once piggybacked him from Jam'un to Mina, he kept saying talbiyah to throwing the juror.","Muslim bin Khalid dan Sa'id bin Salim mengabarkan kepada kami dari Ibnu Juraij, dari Atha, dari Abdullah bin Abbas, ia mengatakan bahwa Al Fadhl bin Abbas mengabarkan kepadaku: Bahwa Nabi  pernah memboncengnya dari Jam'un ke Mina, beliau terus-menerus mengucapkan talbiyah hingga melempar jumrah. ","Nabi pernah memboncengnya dari Jam'un ke Mina, beliau terus mengucapkan talbiyah hingga melempar juri."
1719,musnad_syafii,"['Muhammad bin Abu Harmalah', 'Ibn Abbas']", similar hadiths.,"Sufyan mengabarkan kepada kami dari Muhammad bin Abu Harmalah, dari Kuraib dan Ibnu Abbas, dari Al Fadhl, dan Nabi SAW tentang hadis yang semisalnya.",hadis serupa.
1720,musnad_syafii,"['Hammad bin Salamah', 'Bani Makhzum']"," there was a people who were in ihram who got a game, then Ibn Umar said to them, ""You have to pay the fine."" They asked, "" Is each of us required to pay a fine, or do we all only pay one fine?"" Ibn Umar replied, ""Indeed, you people are deceived and do not understand, there is no obligation on you except to pay only one fine for all of you.""","Orang yang terpercaya mengabarkan kepada kami dari Hammad bin Salamah, dari Ziyad maula Bani Makhzum yang berpredikat tsiqah: Bahwa ada suatu kaum yang sedang ihram memperoleh seekor binatang buruan, maka Ibnu Umar berkata kepada mereka, “Kalian harus membayar dendanya."" Mereka bertanya, ""Apakah masing-masing dari kami diharuskan membayar denda, ataukah kami semuanya hanya membayar satu denda?"" Ibnu Umar menjawab, ""Sesungguhnya kalian ini orang-orang yang terpedaya lagi tidak mengerti, tidak diwajibkan atas kalian kecuali hanya membayar satu denda untuk kalian semua."" ","Ada seseorang yang sedang ihram mendapat permainan, lalu Ibnu Umar berkata kepada mereka, “Kalian harus membayar dendanya.” Mereka bertanya, “Apakah masing-masing dari kita wajib membayar denda, ataukah kita semua hanya membayar satu denda saja?” Ibnu Umar menjawab, “Sesungguhnya kalian tertipu dan tidak paham, tidak ada kewajiban bagi kalian kecuali membayar denda satu saja untuk kalian semua.”"
1721,musnad_syafii,"[""Sa'id"", 'Ibn Juraij', 'Bukair bin Abdullah', 'Al Qasim', 'Ibn Abbas']"," a man asked him about people who are in ihram getting grasshoppers, then Ibn Abbas answered, ""Let him give charity with a handful of food ."" Ibn Abbas also said, ""And let him really take a handful (of food) as a fine for some (killed) grasshoppers. But that is the fine in my opinion.""","Muslim dan Sa'id mengabarkan kepada kami dari Ibnu Juraij, dari Bukair bin Abdullah, dari Al Qasim, dari Ibnu Abbas: Bahwa ada seorang lelaki bertanya kepadanya mengenai orang yang berihram memperoleh belalang, maka Ibnu Abbas menjawab, ""Hendaklah ia bersedekah dengan segenggam makanan."" Ibnu Abbas berkata pula, ""Dan hendaklah ia benar-benar mengambil segenggam (makanan) sebagai denda beberapa belalang (yang dibunuh). Tetapi memang demikianlah dendanya menurut pendapatku."" ","Seorang laki-laki bertanya kepadanya tentang orang yang sedang ihram mendapatkan belalang, lalu Ibnu Abbas menjawab, “Hendaklah dia bersedekah dengan segenggam makanan.” Ibnu Abbas juga berkata, “Dan biarlah dia benar-benar mengambil segenggam (makanan) sebagai denda untuk sebagian (yang dibunuh) belalang. Tapi itulah dendanya menurutku.”"
1722,musnad_syafii,"['Sufyan bin Uyainah', 'Ibn Abu Nujaih', 'Maimun bin Mahran', 'Ibn Abbas', 'Ibn Abbas']"," ""I have kissed a woman who is not my wife."" Ibn Abbas answered, ""Your mouth has committed adultery."" The man asked again, ""I saw dandruff, so I threw it away."" Ibn Abbas answered, ""That is a lost item that does not need to be looked for.""","Sufyan bin Uyainah mengabarkan kepada kami dari Ibnu Abu Nujaih, ia pernah mendengar Maimun bin Mahran mengatakan: Aku duduk di dekat Ibnu Abbas, maka ada seorang lelaki ikut duduk di dekatnya. Aku belum panah melihat seorang lelaki yang rambutnya lebih panjang daripada dia. Lalu lelaki itu berkata. ""Aku melakukan ihram, sedangkan rambutku seperti ini."" Ibnu Abbas menjawab, ""Ikatlah sebagian darinya yang berada di bawah kedua telinga."" Lelaki itu berkata, ""Aku telah mencium wanita yang bukan istriku."" Ibnu Abbas menjawab, ""Mulutmu telah berzina."" Lelaki itu bertanya lagi, ""Aku melihat ketombe, lalu aku membuangnya."" Ibnu Abbas menjawab, ""Itu adalah barang hilang yang tidak usah dicari."" ","“Saya telah mencium seorang wanita yang bukan istri saya.” Ibnu Abbas menjawab, “Mulutmu telah berbuat zina.” Pria itu bertanya lagi, “Saya melihat ketombe, jadi saya membuangnya.” Ibnu Abbas menjawab, “Itu adalah barang hilang yang tidak perlu dicari.”"
1723,musnad_syafii,"['Abdullah bin Muammal Al Aidzi', 'Umar bin Abdurrahman bin Muhaishin', 'Atha bin Abu Rabah']"," Bintu Abu Tajrah - one of the women from the Bani Abdud-Dar - reported the following hadith to me: I together with a group of women from the Quraish tribe entered Abu Husein's house with the intention of seeing the Messenger of Allah who was performing sa'i between Shafa and Marwah. So, I saw him doing sa'i; and indeed his sarong was spinning because of the speed of the sa'i, so that I could actually say, ""Indeed I really saw both of his knees."" And, I heard him say, ""Be brave, for indeed Allah has made sa'i true for you."" Ar-Rabi' said, ""Hatta innii la aquulu (until truly I say it).""","Abdullah bin Muammal Al Aidzi mengabarkan kepada kami dari Umar bin Abdurrahman bin Muhaishin, dari Atha bin Abu Rabah, dari Shafiyah binti Syaibah, ia mengatakan: Bahwa Bintu Abu Tajrah —salah seorang wanita dari kalangan Bani Abdud-Dar— mengabarkan hadis berikut kepadaku: Aku bersama serombongan kaum wanita dari kabilah Quraisy memasuki rumah Abu Husein dengan maksud ingin melihat Rasulullah  yang sedang melakukan sa'i antara Shafa dan Marwah. Maka, aku melihat beliau melakukan sa'i; dan sesungguhnya kain sarung beliau berputar karena cepatnya sa'i, hingga benar-benar dapat kukatakan, ""Sesungguhnya aku benar-benar melihat kedua lutut beliau."" Dan, aku sempat mendengar beliau bersabda, ""Bersa'ilah kalian, karena sesungguhnya Allah  telah memfardhukan sa'i atas kalian."" Ar-Rabi' mengucapkan, ""Hatta innii la aquulu (hingga sesungguhnya aku benar-benar mengatakan)."" ","Bintu Abu Tajrah – salah satu wanita dari Bani Abdud-Dar – meriwayatkan kepadaku hadits berikut ini: Aku bersama sekelompok wanita dari suku Quraisy memasuki rumah Abu Husein dengan maksud melihat Rasulullah yang sedang menunaikan salat. 'i antara Shafa dan Marwah. Maka aku melihatnya melakukan sa'i; dan memang sarungnya berputar-putar karena kecepatan sa'i, sehingga aku benar-benar berkata, “Sesungguhnya aku benar-benar melihat kedua lututnya.” Dan aku mendengar dia berkata, “Bersikaplah berani, karena sesungguhnya Allah telah menjadikan sa’i benar bagimu.” Ar-Rabi' berkata, “Hatta innii la aquulu (sampai aku mengucapkannya dengan sungguh-sungguh).”"
1724,musnad_syafii,"[""Sa'id bin Salim Al Qaddah"", ""Ibn Abu Dzi'b"", 'Ibn Shihab', 'Ubaidillah bin Abdullah', 'Ibn Abbas']", thawaf in the Baitullah on his camel and rubbed the rukun with his stick.,"Sa'id bin Salim Al Qaddah mengabarkan kepada kami dari Ibnu Abu Dzi'b, dari Ibnu Syihab, dari Ubaidillah bin Abdullah, dari Ibnu Abbas radliyallahu 'anhuma, Bahwa Nabi shallallahu 'alaihi wa sallam  thawaf di Baitullah di atas unta kendaraannya dan mengusap rukun dengan tongkatnya. ",thawaf di Baitullah pada untanya dan menggosok rukun dengan tongkatnya.
1725,musnad_syafii,"['Sufyan', 'Ibn Thawus']"," the Prophet ordered his companions to perform Tawaf Ifadhah during the day, and he did it at night with his wives using his vehicle, he rubbed the rukun with his stick. I suspect that he (Thawus) said, ""And he kissed the tip of his stick.""","Sufyan mengabarkan kepada kami dari Ibnu Thawus, dari ayahnya: Bahwa Nabi memerintahkan para sahabat untuk melakukan thawaf Ifadhah pada siang hari, dan beliau melakukannya di malam hari bersama istri-istri beliau dengan memakai kendaraannya, beliau mengusap rukun dengan tongkatnya. Aku menduga bahwa dia (Thawus) mengatakan, ""Dan beliau mencium ujung tongkatnya."" ","Nabi memerintahkan para sahabatnya untuk melakukan Tawaf Ifadhah pada siang hari, dan beliau melakukannya pada malam hari bersama istri-istrinya dengan menggunakan kendaraannya, beliau menggosok rukun dengan tongkatnya. Saya menduga dia (Tsawus) berkata, “Dan dia mencium ujung tongkatnya.”"
1726,musnad_syafii,"['Sufyan', ""Imam Ash-Shafi'i"", 'Ibn Juraij', 'Muhammad bin Qais bin Makhramah']"," ""In the past, the ignorant people departed from Arafah before sunset and from Muzdalifah after sunrise. They said, 'Appear, O Tsabir, so that we may depart'. Then Allah ends this and puts that first, that is, He puts Muzdalifah before sunrise and ends Arafah until sunset.""","Sufyan mengabarkan kepada kami dari Ibnu Thawus, dari ayahnya. Imam Asy-Syafi'i mengatakan bahwa Muslim menceritakan kepadanya dari Ibnu Juraij, dari Muhammad bin Qais bin Makhramah. Salah satunya mempunyai tambahan lebih dari yang lain, hanya keduanya mempunyai makna yang sama bahwa Nabi  telah bersabda, “Dahulu orang-orang jahiliyah berangkat dari Arafah sebelum matahari tenggelam dan dari Muzdalifah sesudah matahari terbit. Mereka berkata, 'Muncullah, hai Tsabir, agar kami dapat berangkat'. Kemudian Allah mengakhirkan ini dan mendahulukan itu, yakni Dia mendahulukan Muzdalifah sebelum matahari terbit dan mengakhirkan Arafah sampai matahari tenggelam"" ","“Dahulu orang-orang jahiliah berangkat dari Arafah sebelum matahari terbenam dan dari Muzdalifah setelah matahari terbit. Mereka berkata, ‘Muncullah wahai Tsabir, agar kami berangkat’. sebelum matahari terbit dan mengakhiri Arafah sampai matahari terbenam.”"
